id,phone,rssi_raw,rssi_median,rssi_kalman,distance
281371689,0,-26.0,-26.0,-27.0,0.5
327649634,0,-23.0,-25.0,-30.3,0.5
281371689,0,-26.0,-26.0,-27.0,0.5
327649634,0,-23.0,-25.0,-29.9,0.5
281371689,0,-26.0,-26.0,-27.0,0.5
281371689,0,-26.0,-26.0,-26.9,0.5
327649634,0,-23.0,-24.0,-29.5,0.5
281371689,0,-26.0,-26.0,-26.9,0.5
327649634,0,-23.0,-23.0,-29.1,0.5
327649634,0,-23.0,-23.0,-28.7,0.5
281371689,0,-27.0,-26.0,-26.9,0.5
327649634,0,-23.0,-23.0,-28.3,0.5
281371689,0,-26.0,-26.0,-26.8,0.5
327649634,0,-23.0,-23.0,-27.9,0.5
690864300,1,-41.0,-41.0,-44.7,0.5
281371689,0,-26.0,-26.0,-26.8,0.5
327649634,0,-23.0,-23.0,-27.6,0.5
281371689,0,-26.0,-26.0,-26.8,0.5
327649634,0,-23.0,-23.0,-27.3,0.5
281371689,0,-26.0,-26.0,-26.8,0.5
327649634,0,-23.0,-23.0,-27.0,0.5
327649634,0,-23.0,-23.0,-26.8,0.5
281371689,0,-26.0,-26.0,-26.8,0.5
327649634,0,-23.0,-23.0,-26.6,0.5
281371689,0,-26.0,-26.0,-26.7,0.5
281371689,0,-26.0,-26.0,-26.7,0.5
327649634,0,-23.0,-23.0,-26.4,0.5
690864300,1,-41.0,-41.0,-44.6,0.5
281371689,0,-26.0,-26.0,-26.7,0.5
327649634,0,-23.0,-23.0,-26.2,0.5
281371689,0,-26.0,-26.0,-26.7,0.5
327649634,0,-23.0,-23.0,-26.0,0.5
281371689,0,-26.0,-26.0,-26.7,0.5
327649634,0,-23.0,-23.0,-25.8,0.5
327649634,0,-23.0,-23.0,-25.7,0.5
281371689,0,-26.0,-26.0,-26.6,0.5
281371689,0,-26.0,-26.0,-26.6,0.5
327649634,0,-23.0,-23.0,-25.5,0.5
281371689,0,-26.0,-26.0,-26.6,0.5
327649634,0,-23.0,-23.0,-25.4,0.5
690864300,1,-41.0,-41.0,-44.5,0.5
281371689,0,-26.0,-26.0,-26.6,0.5
327649634,0,-23.0,-23.0,-25.3,0.5
281371689,0,-26.0,-26.0,-26.6,0.5
281371689,0,-26.0,-26.0,-26.6,0.5
281371689,0,-26.0,-26.0,-26.6,0.5
327649634,0,-23.0,-23.0,-25.2,0.5
281371689,0,-26.0,-26.0,-26.6,0.5
327649634,0,-23.0,-23.0,-25.1,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
327649634,0,-23.0,-23.0,-25.0,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
690864300,1,-41.0,-41.0,-44.4,0.5
327649634,0,-23.0,-23.0,-24.9,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
327649634,0,-23.0,-23.0,-24.8,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
327649634,0,-23.0,-23.0,-24.7,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
327649634,0,-23.0,-23.0,-24.7,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
327649634,0,-23.0,-23.0,-24.6,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
327649634,0,-23.0,-23.0,-24.5,0.5
327649634,0,-23.0,-23.0,-24.5,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
327649634,0,-23.0,-23.0,-24.4,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
281371689,0,-26.0,-26.0,-26.5,0.5
281371689,0,-26.0,-26.0,-26.4,0.5
281371689,0,-26.0,-26.0,-26.4,0.5
327649634,0,-25.0,-23.0,-24.4,0.5
690864300,1,-42.0,-41.0,-44.4,0.5
281371689,0,-28.0,-26.0,-26.4,0.5
327649634,0,-25.0,-23.0,-24.3,0.5
327649634,0,-25.0,-23.0,-24.3,0.5
327649634,0,-25.0,-23.0,-24.2,0.5
327649634,0,-25.0,-23.0,-24.2,0.5
327649634,0,-25.0,-23.0,-24.1,0.5
327649634,0,-25.0,-23.0,-24.1,0.5
327649634,0,-25.0,-23.0,-24.1,0.5
690864300,1,-42.0,-41.0,-44.3,0.5
327649634,0,-25.0,-23.0,-24.0,0.5
327649634,0,-25.0,-23.0,-24.0,0.5
281371689,0,-28.0,-26.0,-26.4,0.5
327649634,0,-25.0,-23.0,-24.0,0.5
327649634,0,-25.0,-23.0,-23.9,0.5
327649634,0,-25.0,-23.0,-23.9,0.5
281371689,0,-28.0,-26.0,-26.4,0.5
690864300,1,-42.0,-41.0,-44.2,0.5
327649634,0,-25.0,-23.0,-23.9,0.5
327649634,0,-25.0,-23.0,-23.9,0.5
281371689,0,-29.0,-26.0,-26.4,0.5
327649634,0,-25.0,-23.0,-23.8,0.5
327649634,0,-25.0,-23.0,-23.8,0.5
327649634,0,-25.0,-23.0,-23.8,0.5
690864300,1,-42.0,-41.0,-44.1,0.5
327649634,0,-25.0,-23.0,-23.8,0.5
327649634,0,-25.0,-23.0,-23.8,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
690864300,1,-42.0,-41.0,-44.1,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
327649634,0,-25.0,-24.0,-23.7,0.5
327649634,0,-25.0,-25.0,-23.7,0.5
327649634,0,-25.0,-25.0,-23.8,0.5
281371689,0,-28.0,-26.0,-26.4,0.5
327649634,0,-25.0,-25.0,-23.8,0.5
327649634,0,-25.0,-25.0,-23.8,0.5
327649634,0,-25.0,-25.0,-23.8,0.5
690864300,1,-42.0,-41.0,-44.0,0.5
327649634,0,-25.0,-25.0,-23.9,0.5
281371689,0,-28.0,-26.0,-26.4,0.5
327649634,0,-23.0,-25.0,-23.9,0.5
327649634,0,-23.0,-25.0,-23.9,0.5
327649634,0,-23.0,-25.0,-23.9,0.5
327649634,0,-23.0,-25.0,-24.0,0.5
327649634,0,-23.0,-25.0,-24.0,0.5
281371689,0,-27.0,-26.0,-26.4,0.5
327649634,0,-23.0,-25.0,-24.0,0.5
327649634,0,-23.0,-25.0,-24.0,0.5
327649634,0,-23.0,-25.0,-24.0,0.5
327649634,0,-23.0,-25.0,-24.1,0.5
327649634,0,-23.0,-25.0,-24.1,0.5
327649634,0,-23.0,-25.0,-24.1,0.5
327649634,0,-23.0,-25.0,-24.1,0.5
327649634,0,-23.0,-25.0,-24.1,0.5
327649634,0,-23.0,-25.0,-24.1,0.5
327649634,0,-23.0,-25.0,-24.2,0.5
327649634,0,-23.0,-25.0,-24.2,0.5
690864300,1,-41.0,-41.0,-43.9,0.5
281371689,0,-27.0,-26.0,-26.4,0.5
327649634,0,-23.0,-25.0,-24.2,0.5
327649634,0,-23.0,-25.0,-24.2,0.5
327649634,0,-23.0,-25.0,-24.2,0.5
327649634,0,-23.0,-25.0,-24.2,0.5
327649634,0,-23.0,-25.0,-24.2,0.5
281371689,0,-26.0,-26.0,-26.4,0.5
327649634,0,-23.0,-25.0,-24.3,0.5
327649634,0,-23.0,-25.0,-24.3,0.5
327649634,0,-23.0,-25.0,-24.3,0.5
281371689,0,-27.0,-26.0,-26.4,0.5
327649634,0,-23.0,-24.0,-24.3,0.5
327649634,0,-23.0,-23.0,-24.3,0.5
327649634,0,-23.0,-23.0,-24.2,0.5
327649634,0,-23.0,-23.0,-24.2,0.5
327649634,0,-23.0,-23.0,-24.2,0.5
281371689,0,-27.0,-26.0,-26.4,0.5
690864300,1,-41.0,-41.0,-43.8,0.5
327649634,0,-23.0,-23.0,-24.2,0.5
327649634,0,-23.0,-23.0,-24.2,0.5
327649634,0,-23.0,-23.0,-24.1,0.5
327649634,0,-23.0,-23.0,-24.1,0.5
327649634,0,-23.0,-23.0,-24.1,0.5
281371689,0,-27.0,-26.0,-26.4,0.5
327649634,0,-23.0,-23.0,-24.1,0.5
327649634,0,-23.0,-23.0,-24.1,0.5
327649634,0,-23.0,-23.0,-24.1,0.5
690864300,1,-41.0,-41.0,-43.8,0.5
327649634,0,-23.0,-23.0,-24.0,0.5
327649634,0,-23.0,-23.0,-24.0,0.5
281371689,0,-27.0,-26.0,-26.4,0.5
327649634,0,-23.0,-23.0,-24.0,0.5
327649634,0,-23.0,-23.0,-24.0,0.5
327649634,0,-23.0,-23.0,-24.0,0.5
327649634,0,-23.0,-23.0,-24.0,0.5
281371689,0,-26.0,-26.0,-26.3,0.5
327649634,0,-23.0,-23.0,-23.9,0.5
327649634,0,-24.0,-23.0,-23.9,0.5
327649634,0,-23.0,-23.0,-23.9,0.5
327649634,0,-23.0,-23.0,-23.9,0.5
281371689,0,-27.0,-26.0,-26.3,0.5
327649634,0,-23.0,-23.0,-23.9,0.5
327649634,0,-23.0,-23.0,-23.9,0.5
327649634,0,-23.0,-23.0,-23.9,0.5
690864300,1,-41.0,-41.0,-43.7,0.5
327649634,0,-23.0,-23.0,-23.8,0.5
327649634,0,-23.0,-23.0,-23.8,0.5
281371689,0,-26.0,-26.0,-26.3,0.5
327649634,0,-23.0,-23.0,-23.8,0.5
327649634,0,-23.0,-23.0,-23.8,0.5
327649634,0,-23.0,-23.0,-23.8,0.5
281371689,0,-26.0,-26.0,-26.3,0.5
327649634,0,-23.0,-23.0,-23.8,0.5
327649634,0,-23.0,-23.0,-23.8,0.5
327649634,0,-23.0,-23.0,-23.8,0.5
327649634,0,-23.0,-23.0,-23.8,0.5
281371689,0,-27.0,-26.0,-26.3,0.5
327649634,0,-23.0,-23.0,-23.7,0.5
281371689,0,-29.0,-26.0,-26.3,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
690864300,1,-42.0,-41.0,-43.6,0.5
690864300,1,-42.0,-41.0,-43.6,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
690864300,1,-42.0,-41.5,-43.5,0.5
281371689,0,-29.0,-26.0,-26.3,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
281371689,0,-29.0,-26.0,-26.3,0.5
690864300,1,-42.0,-42.0,-43.5,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
281371689,0,-29.0,-26.0,-26.3,0.5
690864300,1,-42.0,-42.0,-43.4,0.5
281371689,0,-29.0,-26.0,-26.3,0.5
281371689,0,-29.0,-26.0,-26.3,0.5
690864300,1,-42.0,-42.0,-43.4,0.5
281371689,0,-29.0,-26.0,-26.3,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
690864300,1,-42.0,-42.0,-43.4,0.5
327649634,0,-25.0,-23.0,-23.7,0.5
690864300,1,-41.0,-42.0,-43.3,0.5
327649634,0,-23.0,-23.0,-23.7,0.5
281371689,0,-27.0,-26.0,-26.3,0.5
327649634,0,-23.0,-23.0,-23.7,0.5
281371689,0,-27.0,-26.0,-26.3,0.5
