id,phone,timestamp,rssi_raw,rssi_median,rssi_kalman,distance
251879309,0,1660508189,-45.0,-45.0,-44.3,0.5
251879309,0,1660508189,-46.0,-45.0,-44.4,0.5
219873460,1,1660508189,-81.0,-82.0,-79.7,3.5
251879309,0,1660508190,-45.0,-45.0,-44.4,0.5
224577689,0,1660508190,-40.0,-39.0,-37.8,0.5
219873460,1,1660508190,-81.0,-82.0,-79.9,3.5
251879309,0,1660508190,-46.0,-45.0,-44.4,0.5
224577689,0,1660508190,-40.0,-39.0,-37.9,0.5
224577689,0,1660508190,-41.0,-39.0,-38.0,0.5
251879309,0,1660508190,-43.0,-45.0,-44.4,0.5
219873460,1,1660508190,-83.0,-82.0,-80.1,3.5
224577689,0,1660508190,-37.0,-39.0,-38.0,0.5
224577689,0,1660508248,-39.0,-39.5,-38.1,0.5
224577689,0,1660508248,-41.0,-40.0,-38.2,0.5
224577689,0,1660508248,-41.0,-40.0,-38.3,0.5
224577689,0,1660508249,-36.0,-40.5,-38.5,0.5
224577689,0,1660508249,-37.0,-40.0,-38.6,0.5
224577689,0,1660508249,-37.0,-40.0,-38.6,0.5
251879309,0,1660508249,-49.0,-46.0,-44.5,0.5
224577689,0,1660508249,-36.0,-40.0,-38.7,0.5
224577689,0,1660508250,-37.0,-38.0,-38.7,0.5
224577689,0,1660508250,-41.0,-39.0,-38.7,0.5
251879309,0,1660508250,-43.0,-46.0,-44.5,0.5
224577689,0,1660508251,-42.0,-38.0,-38.7,0.5
224577689,0,1660508251,-39.0,-39.0,-38.7,0.5
251879309,0,1660508251,-46.0,-46.0,-44.6,0.5
251879309,0,1660508252,-46.0,-46.0,-44.6,0.5
224577689,0,1660508252,-38.0,-38.5,-38.7,0.5
251879309,0,1660508311,-48.0,-47.5,-44.7,0.5
251879309,0,1660508311,-51.0,-48.0,-44.8,0.5
251879309,0,1660508311,-43.0,-47.5,-44.9,0.5
251879309,0,1660508311,-52.0,-48.0,-45.0,0.5
251879309,0,1660508312,-43.0,-49.0,-45.2,0.5
251879309,0,1660508312,-47.0,-48.5,-45.3,0.5
251879309,0,1660508312,-47.0,-48.0,-45.4,0.5
251879309,0,1660508312,-47.0,-47.5,-45.4,0.5
251879309,0,1660508312,-47.0,-47.0,-45.5,0.5
251879309,0,1660508312,-42.0,-47.0,-45.5,0.5
251879309,0,1660508312,-47.0,-47.0,-45.6,0.5
251879309,0,1660508312,-47.0,-47.0,-45.6,0.5
251879309,0,1660508312,-47.0,-47.0,-45.7,0.5
251879309,0,1660508312,-47.0,-47.0,-45.7,0.5
251879309,0,1660508312,-41.0,-47.0,-45.8,0.5
251879309,0,1660508312,-51.0,-47.0,-45.8,0.5
251879309,0,1660508312,-40.0,-47.0,-45.8,0.5
251879309,0,1660508312,-50.0,-47.0,-45.9,0.5
251879309,0,1660508312,-43.0,-47.0,-45.9,0.5
251879309,0,1660508312,-43.0,-47.0,-45.9,0.5
251879309,0,1660508312,-40.0,-47.0,-45.9,0.5
251879309,0,1660508312,-41.0,-47.0,-46.0,0.5
251879309,0,1660508312,-40.0,-47.0,-46.0,0.5
251879309,0,1660508312,-40.0,-47.0,-46.0,0.5
251879309,0,1660508312,-38.0,-47.0,-46.1,0.5
251879309,0,1660508312,-47.0,-47.0,-46.1,0.5
251879309,0,1660508313,-41.0,-47.0,-46.1,0.5
251879309,0,1660508313,-43.0,-47.0,-46.1,0.5
251879309,0,1660508313,-43.0,-47.0,-46.1,0.5
251879309,0,1660508313,-60.0,-47.0,-46.2,0.5
251879309,0,1660508313,-45.0,-47.0,-46.2,0.5
251879309,0,1660508313,-46.0,-47.0,-46.2,0.5
251879309,0,1660508313,-49.0,-47.0,-46.2,0.5
251879309,0,1660508313,-45.0,-47.0,-46.2,0.5
251879309,0,1660508313,-49.0,-47.0,-46.3,0.5
251879309,0,1660508313,-44.0,-47.0,-46.3,0.5
251879309,0,1660508313,-45.0,-47.0,-46.3,0.5
251879309,0,1660508313,-44.0,-47.0,-46.3,0.5
251879309,0,1660508313,-45.0,-46.5,-46.3,0.5
251879309,0,1660508313,-45.0,-46.0,-46.3,0.5
251879309,0,1660508313,-43.0,-45.5,-46.3,0.5
251879309,0,1660508313,-47.0,-46.0,-46.3,0.5
251879309,0,1660508313,-46.0,-46.0,-46.3,0.5
251879309,0,1660508314,-46.0,-46.0,-46.3,0.5
251879309,0,1660508314,-43.0,-46.0,-46.3,0.5
251879309,0,1660508314,-47.0,-46.0,-46.3,0.5
251879309,0,1660508314,-45.0,-45.5,-46.2,0.5
251879309,0,1660508314,-48.0,-45.5,-46.2,0.5
251879309,0,1660508314,-45.0,-45.0,-46.2,0.5
251879309,0,1660508314,-46.0,-45.0,-46.2,0.5
251879309,0,1660508314,-51.0,-45.0,-46.2,0.5
251879309,0,1660508314,-45.0,-45.0,-46.1,0.5
251879309,0,1660508314,-44.0,-45.0,-46.1,0.5
251879309,0,1660508314,-49.0,-45.0,-46.1,0.5
251879309,0,1660508314,-44.0,-45.0,-46.1,0.5
251879309,0,1660508314,-49.0,-45.0,-46.1,0.5
251879309,0,1660508314,-45.0,-45.0,-46.0,0.5
251879309,0,1660508314,-45.0,-45.0,-46.0,0.5
251879309,0,1660508314,-45.0,-45.0,-46.0,0.5
251879309,0,1660508314,-45.0,-45.0,-46.0,0.5
251879309,0,1660508314,-45.0,-45.0,-46.0,0.5
251879309,0,1660508314,-47.0,-45.0,-46.0,0.5
251879309,0,1660508314,-44.0,-45.0,-45.9,0.5
251879309,0,1660508315,-44.0,-45.0,-45.9,0.5
251879309,0,1660508315,-48.0,-45.0,-45.9,0.5
251879309,0,1660508315,-44.0,-45.0,-45.9,0.5
251879309,0,1660508315,-45.0,-45.0,-45.9,0.5
251879309,0,1660508315,-44.0,-45.0,-45.9,0.5
251879309,0,1660508315,-44.0,-45.0,-45.9,0.5
251879309,0,1660508366,-49.0,-45.0,-45.8,0.5
251879309,0,1660508367,-49.0,-45.0,-45.8,0.5
251879309,0,1660508367,-49.0,-45.0,-45.8,0.5
224577689,0,1660508367,-46.0,-40.0,-38.7,0.5
251879309,0,1660508367,-49.0,-45.0,-45.8,0.5
224577689,0,1660508367,-46.0,-41.0,-38.8,0.5
251879309,0,1660508367,-44.0,-45.0,-45.8,0.5
224577689,0,1660508368,-46.0,-41.0,-38.9,0.5
251879309,0,1660508368,-44.0,-45.0,-45.8,0.5
224577689,0,1660508368,-46.0,-41.0,-39.0,0.5
251879309,0,1660508368,-44.0,-45.0,-45.8,0.5
251879309,0,1660508368,-48.0,-45.0,-45.8,0.5
224577689,0,1660508368,-42.0,-41.5,-39.1,0.5
251879309,0,1660508368,-49.0,-45.0,-45.8,0.5
224577689,0,1660508368,-43.0,-42.0,-39.2,0.5
224577689,0,1660508369,-43.0,-42.5,-39.3,0.5
251879309,0,1660508369,-48.0,-45.0,-45.7,0.5
251879309,0,1660508369,-44.0,-45.0,-45.7,0.5
251879309,0,1660508369,-43.0,-45.0,-45.7,0.5
224577689,0,1660508369,-47.0,-43.0,-39.4,0.5
224577689,0,1660508369,-42.0,-42.5,-39.5,0.5
224577689,0,1660508370,-43.0,-43.0,-39.7,0.5
224577689,0,1660508370,-43.0,-43.0,-39.8,0.5
251879309,0,1660508420,-44.0,-48.0,-45.8,0.5
251879309,0,1660508421,-44.0,-46.0,-45.8,0.5
224577689,0,1660508421,-40.0,-44.5,-40.0,0.5
251879309,0,1660508421,-48.0,-48.0,-45.8,0.5
224577689,0,1660508421,-40.0,-43.0,-40.1,0.5
251879309,0,1660508421,-48.0,-48.0,-45.8,0.5
224577689,0,1660508421,-40.0,-43.0,-40.2,0.5
224577689,0,1660508421,-40.0,-43.0,-40.3,0.5
251879309,0,1660508421,-49.0,-48.0,-45.9,0.5
224577689,0,1660508421,-39.0,-43.0,-40.4,0.5
251879309,0,1660508422,-49.0,-48.0,-45.9,0.5
224577689,0,1660508422,-39.0,-43.0,-40.5,0.5
251879309,0,1660508422,-43.0,-48.0,-45.9,0.5
224577689,0,1660508422,-39.0,-43.0,-40.6,0.5
224577689,0,1660508422,-39.0,-43.0,-40.6,0.5
224577689,0,1660508423,-39.0,-42.5,-40.7,0.5
224577689,0,1660508423,-39.0,-42.0,-40.7,0.5
251879309,0,1660508423,-44.0,-48.0,-45.9,0.5
224577689,0,1660508423,-39.0,-42.0,-40.8,0.5
251879309,0,1660508423,-43.0,-48.0,-46.0,0.5
224577689,0,1660508423,-43.0,-42.0,-40.8,0.5
251879309,0,1660508423,-43.0,-46.0,-46.0,0.5
224577689,0,1660508423,-43.0,-42.5,-40.9,0.5
251879309,0,1660508423,-43.0,-44.0,-45.9,0.5
251879309,0,1660508424,-43.0,-44.0,-45.9,0.5
224577689,0,1660508424,-43.0,-43.0,-40.9,0.5
251879309,0,1660508424,-48.0,-44.0,-45.9,0.5
251879309,0,1660508424,-48.0,-46.0,-45.9,0.5
224577689,0,1660508424,-43.0,-43.0,-41.0,0.5
251879309,0,1660508424,-48.0,-48.0,-45.9,0.5
224577689,0,1660508482,-34.0,-39.0,-40.9,0.5
251879309,0,1660508482,-44.0,-44.0,-45.9,0.5
251879309,0,1660508482,-44.0,-44.0,-45.9,0.5
251879309,0,1660508482,-47.0,-44.0,-45.8,0.5
224577689,0,1660508482,-37.0,-39.0,-40.9,0.5
251879309,0,1660508482,-47.0,-44.0,-45.8,0.5
224577689,0,1660508483,-37.0,-39.0,-40.8,0.5
251879309,0,1660508483,-47.0,-44.0,-45.8,0.5
224577689,0,1660508483,-37.0,-39.0,-40.8,0.5
251879309,0,1660508483,-43.0,-44.0,-45.8,0.5
251879309,0,1660508484,-43.0,-47.0,-45.8,0.5
251879309,0,1660508484,-43.0,-45.5,-45.8,0.5
251879309,0,1660508484,-44.0,-44.0,-45.7,0.5
251879309,0,1660508484,-44.0,-44.0,-45.7,0.5
251879309,0,1660508484,-44.0,-44.0,-45.7,0.5
251879309,0,1660508485,-44.0,-44.0,-45.7,0.5
251879309,0,1660508485,-43.0,-44.0,-45.6,0.5
224577689,0,1660508485,-36.0,-36.0,-40.6,0.5
251879309,0,1660508485,-43.0,-44.0,-45.6,0.5
224577689,0,1660508485,-36.0,-36.0,-40.5,0.5
251879309,0,1660508486,-44.0,-44.0,-45.6,0.5
224577689,0,1660508486,-36.0,-36.0,-40.4,0.5
224577689,0,1660508486,-36.0,-36.0,-40.2,0.5
251879309,0,1660508544,-44.0,-44.0,-45.6,0.5
251879309,0,1660508544,-43.0,-44.0,-45.5,0.5
251879309,0,1660508545,-47.0,-44.0,-45.5,0.5
251879309,0,1660508545,-47.0,-44.0,-45.5,0.5
251879309,0,1660508545,-48.0,-44.0,-45.5,0.5
251879309,0,1660508546,-43.0,-44.0,-45.5,0.5
251879309,0,1660508547,-44.0,-44.0,-45.4,0.5
251879309,0,1660508547,-45.0,-44.0,-45.4,0.5
251879309,0,1660508547,-44.0,-44.0,-45.4,0.5
251879309,0,1660508547,-44.0,-44.0,-45.4,0.5
251879309,0,1660508548,-47.0,-44.0,-45.4,0.5
251879309,0,1660508548,-47.0,-44.0,-45.3,0.5
251879309,0,1660508548,-47.0,-44.0,-45.3,0.5
251879309,0,1660508605,-44.0,-44.0,-45.3,0.5
251879309,0,1660508606,-43.0,-44.0,-45.3,0.5
251879309,0,1660508606,-44.0,-44.0,-45.3,0.5
251879309,0,1660508606,-44.0,-44.0,-45.2,0.5
251879309,0,1660508607,-47.0,-44.0,-45.2,0.5
251879309,0,1660508607,-47.0,-44.0,-45.2,0.5
251879309,0,1660508607,-47.0,-44.5,-45.2,0.5
251879309,0,1660508607,-43.0,-44.0,-45.2,0.5
224577689,0,1660508608,-34.0,-36.0,-40.1,0.5
251879309,0,1660508608,-44.0,-45.5,-45.2,0.5
251879309,0,1660508608,-44.0,-44.0,-45.2,0.5
224577689,0,1660508608,-34.0,-36.0,-40.0,0.5
251879309,0,1660508608,-43.0,-44.0,-45.1,0.5
224577689,0,1660508609,-34.0,-36.0,-39.8,0.5
224577689,0,1660508609,-34.0,-36.0,-39.7,0.5
251879309,0,1660508609,-44.0,-44.0,-45.1,0.5
224577689,0,1660508609,-34.0,-35.0,-39.6,0.5
251879309,0,1660508609,-47.0,-44.0,-45.1,0.5
224577689,0,1660508609,-34.0,-34.0,-39.4,0.5
251879309,0,1660508609,-47.0,-44.0,-45.1,0.5
251879309,0,1660508657,-66.0,-44.0,-45.1,0.5
251879309,0,1660508658,-66.0,-44.0,-45.1,0.5
251879309,0,1660508658,-65.0,-44.0,-45.0,0.5
251879309,0,1660508658,-65.0,-45.5,-45.1,0.5
224577689,0,1660508658,-40.0,-35.0,-39.3,0.5
251879309,0,1660508658,-66.0,-47.0,-45.1,0.5
251879309,0,1660508658,-64.0,-47.0,-45.1,0.5
251879309,0,1660508658,-65.0,-47.0,-45.1,0.5
224577689,0,1660508658,-40.0,-36.0,-39.1,0.5
251879309,0,1660508658,-65.0,-47.0,-45.2,0.5
251879309,0,1660508658,-67.0,-47.0,-45.2,0.5
251879309,0,1660508658,-65.0,-47.0,-45.2,0.5
251879309,0,1660508658,-64.0,-47.0,-45.2,0.5
224577689,0,1660508658,-40.0,-36.0,-39.0,0.5
251879309,0,1660508658,-67.0,-47.0,-45.3,0.5
251879309,0,1660508658,-64.0,-47.0,-45.3,0.5
251879309,0,1660508658,-64.0,-55.5,-45.4,0.5
251879309,0,1660508658,-67.0,-64.0,-45.7,0.5
251879309,0,1660508658,-64.0,-64.0,-46.1,0.5
251879309,0,1660508658,-67.0,-64.0,-46.4,0.5
251879309,0,1660508659,-67.0,-64.0,-46.9,0.5
224577689,0,1660508659,-40.0,-36.0,-38.9,0.5
251879309,0,1660508659,-64.0,-64.0,-47.3,0.5
251879309,0,1660508659,-67.0,-64.0,-47.9,0.5
251879309,0,1660508659,-65.0,-64.0,-48.4,0.5
251879309,0,1660508659,-68.0,-64.0,-49.0,0.5
251879309,0,1660508659,-68.0,-64.0,-49.7,0.5
224577689,0,1660508659,-40.0,-36.0,-38.8,0.5
251879309,0,1660508659,-68.0,-64.0,-50.4,0.5
251879309,0,1660508659,-68.0,-64.0,-51.1,0.5
251879309,0,1660508659,-64.0,-64.0,-51.8,0.5
251879309,0,1660508659,-65.0,-64.0,-52.5,0.5
251879309,0,1660508659,-68.0,-64.5,-53.3,0.5
224577689,0,1660508659,-36.0,-36.0,-38.7,0.5
251879309,0,1660508659,-64.0,-64.0,-54.0,0.5
251879309,0,1660508659,-64.0,-64.0,-54.6,0.5
251879309,0,1660508659,-65.0,-64.0,-55.3,1.5
251879309,0,1660508659,-64.0,-64.0,-55.9,1.5
224577689,0,1660508660,-36.0,-36.0,-38.7,0.5
251879309,0,1660508660,-65.0,-64.0,-56.5,1.5
251879309,0,1660508660,-67.0,-64.5,-57.0,1.5
251879309,0,1660508660,-67.0,-65.0,-57.6,1.5
251879309,0,1660508660,-67.0,-65.0,-58.1,1.5
251879309,0,1660508660,-64.0,-65.0,-58.6,1.5
224577689,0,1660508660,-36.0,-36.0,-38.6,0.5
251879309,0,1660508660,-67.0,-65.0,-59.1,1.5
251879309,0,1660508660,-67.0,-65.0,-59.5,1.5
251879309,0,1660508660,-67.0,-65.0,-59.9,1.5
251879309,0,1660508660,-64.0,-65.0,-60.2,1.5
251879309,0,1660508660,-64.0,-65.0,-60.5,1.5
251879309,0,1660508660,-65.0,-65.0,-60.8,1.5
251879309,0,1660508660,-64.0,-65.0,-61.1,1.5
251879309,0,1660508660,-64.0,-65.0,-61.3,1.5
224577689,0,1660508660,-36.0,-36.0,-38.5,0.5
251879309,0,1660508660,-67.0,-65.0,-61.6,1.5
251879309,0,1660508660,-67.0,-65.0,-61.8,1.5
224577689,0,1660508660,-36.0,-36.0,-38.4,0.5
251879309,0,1660508660,-64.0,-65.0,-61.9,1.5
251879309,0,1660508660,-67.0,-65.0,-62.1,1.5
251879309,0,1660508660,-64.0,-65.0,-62.3,1.5
251879309,0,1660508660,-65.0,-65.0,-62.4,1.5
224577689,0,1660508660,-36.0,-36.0,-38.3,0.5
251879309,0,1660508660,-65.0,-65.0,-62.6,1.5
251879309,0,1660508661,-67.0,-65.0,-62.7,1.5
251879309,0,1660508661,-65.0,-65.0,-62.8,1.5
251879309,0,1660508661,-67.0,-65.0,-62.9,1.5
251879309,0,1660508661,-67.0,-65.0,-63.0,1.5
224577689,0,1660508661,-36.0,-36.0,-38.3,0.5
251879309,0,1660508661,-65.0,-65.0,-63.1,1.5
251879309,0,1660508661,-65.0,-65.0,-63.2,1.5
251879309,0,1660508661,-64.0,-65.0,-63.3,1.5
251879309,0,1660508661,-67.0,-65.0,-63.3,1.5
224577689,0,1660508661,-36.0,-36.0,-38.2,0.5
251879309,0,1660508661,-65.0,-65.0,-63.4,1.5
251879309,0,1660508661,-65.0,-65.0,-63.5,1.5
251879309,0,1660508661,-64.0,-65.0,-63.5,1.5
224577689,0,1660508661,-36.0,-36.0,-38.1,0.5
251879309,0,1660508661,-67.0,-65.0,-63.6,1.5
251879309,0,1660508661,-64.0,-65.0,-63.6,1.5
251879309,0,1660508661,-67.0,-65.0,-63.7,1.5
224577689,0,1660508661,-36.0,-36.0,-38.1,0.5
251879309,0,1660508661,-64.0,-65.0,-63.7,1.5
251879309,0,1660508661,-68.0,-65.0,-63.8,1.5
224577689,0,1660508724,-40.0,-40.0,-38.1,0.5
224577689,0,1660508724,-40.0,-40.0,-38.2,0.5
251879309,0,1660508724,-64.0,-66.0,-63.9,1.5
224577689,0,1660508724,-40.0,-40.0,-38.2,0.5
224577689,0,1660508725,-40.0,-40.0,-38.3,0.5
224577689,0,1660508725,-40.0,-40.0,-38.3,0.5
251879309,0,1660508787,-65.0,-66.0,-33.0,0.5
251879309,0,1660508787,-66.0,-66.0,-48.0,0.5
251879309,0,1660508787,-65.0,-66.0,-54.8,0.5
224577689,0,1660508787,-35.0,-36.0,-38.3,0.5
224577689,0,1660508787,-34.0,-36.0,-38.2,0.5
251879309,0,1660508788,-65.0,-66.0,-58.2,1.5
224577689,0,1660508788,-34.0,-36.0,-38.1,0.5
251879309,0,1660508788,-67.0,-66.0,-60.2,1.5
251879309,0,1660508839,-73.0,-66.0,-61.4,1.5
224577689,0,1660508840,-36.0,-36.0,-38.1,0.5
251879309,0,1660508840,-65.0,-66.0,-62.3,1.5
224577689,0,1660508840,-36.0,-36.0,-38.0,0.5
251879309,0,1660508840,-67.0,-66.0,-62.9,1.5
224577689,0,1660508840,-36.0,-36.0,-38.0,0.5
251879309,0,1660508840,-66.0,-66.0,-63.3,1.5
224577689,0,1660508840,-36.0,-36.0,-37.9,0.5
251879309,0,1660508841,-64.0,-66.0,-63.7,1.5
224577689,0,1660508841,-36.0,-36.0,-37.9,0.5
224577689,0,1660508841,-36.0,-36.0,-37.8,0.5
251879309,0,1660508841,-64.0,-66.0,-64.0,1.5
224577689,0,1660508841,-36.0,-36.0,-37.8,0.5
251879309,0,1660508841,-62.0,-66.0,-64.2,1.5
251879309,0,1660508841,-63.0,-66.0,-64.4,1.5
224577689,0,1660508842,-36.0,-36.0,-37.7,0.5
251879309,0,1660508842,-78.0,-66.0,-64.5,1.5
224577689,0,1660508842,-36.0,-36.0,-37.7,0.5
251879309,0,1660508842,-73.0,-66.0,-64.6,1.5
224577689,0,1660508842,-36.0,-36.0,-37.6,0.5
251879309,0,1660508842,-73.0,-66.0,-64.7,1.5
224577689,0,1660508842,-36.0,-36.0,-37.6,0.5
251879309,0,1660508842,-74.0,-66.0,-64.8,1.5
224577689,0,1660508842,-36.0,-36.0,-37.5,0.5
251879309,0,1660508842,-65.0,-66.0,-64.9,1.5
224577689,0,1660508842,-34.0,-36.0,-37.5,0.5
251879309,0,1660508843,-65.0,-66.0,-65.0,1.5
251879309,0,1660508843,-66.0,-66.0,-65.1,3.5
251879309,0,1660508843,-66.0,-66.0,-65.1,3.5
224577689,0,1660508843,-35.0,-36.0,-37.5,0.5
251879309,0,1660508843,-65.0,-66.0,-65.2,3.5
224577689,0,1660508843,-35.0,-36.0,-37.4,0.5
251879309,0,1660508902,-64.0,-66.0,-65.2,3.5
251879309,0,1660508902,-64.0,-66.0,-65.2,3.5
224577689,0,1660508902,-36.0,-36.0,-37.4,0.5
251879309,0,1660508902,-72.0,-66.0,-65.3,3.5
224577689,0,1660508902,-36.0,-36.0,-37.4,0.5
251879309,0,1660508903,-65.0,-65.0,-65.3,3.5
251879309,0,1660508905,-72.0,-65.0,-65.3,3.5
251879309,0,1660508905,-73.0,-65.0,-65.2,3.5
224577689,0,1660508905,-35.0,-36.0,-37.3,0.5
251879309,0,1660508905,-73.0,-65.0,-65.2,3.5
224577689,0,1660508905,-34.0,-36.0,-37.3,0.5
251879309,0,1660508905,-65.0,-65.0,-65.2,3.5
251879309,0,1660508941,-67.0,-65.0,-65.2,3.5
224577689,0,1660508941,-40.0,-36.0,-37.3,0.5
251879309,0,1660508941,-65.0,-65.0,-65.2,3.5
224577689,0,1660508941,-40.0,-36.0,-37.2,0.5
251879309,0,1660508942,-64.0,-65.0,-65.2,3.5
224577689,0,1660508942,-36.0,-36.0,-37.2,0.5
251879309,0,1660508942,-65.0,-65.0,-65.2,3.5
251879309,0,1660508942,-65.0,-65.0,-65.2,3.5
251879309,0,1660508942,-63.0,-65.0,-65.2,3.5
224577689,0,1660508942,-36.0,-36.0,-37.2,0.5
251879309,0,1660508942,-62.0,-65.0,-65.2,3.5
224577689,0,1660508943,-36.0,-36.0,-37.2,0.5
224577689,0,1660508943,-36.0,-36.0,-37.1,0.5
251879309,0,1660508943,-64.0,-65.0,-65.2,3.5
224577689,0,1660508943,-36.0,-36.0,-37.1,0.5
251879309,0,1660508943,-64.0,-65.0,-65.2,3.5
251879309,0,1660508943,-64.0,-65.0,-65.2,3.5
251879309,0,1660508944,-71.0,-65.0,-65.2,3.5
224577689,0,1660508944,-34.0,-36.0,-37.1,0.5
251879309,0,1660508944,-66.0,-65.0,-65.2,3.5
224577689,0,1660508944,-35.0,-36.0,-37.1,0.5
251879309,0,1660508944,-65.0,-65.0,-65.1,3.5
251879309,0,1660508944,-74.0,-65.0,-65.1,3.5
251879309,0,1660508944,-63.0,-65.0,-65.1,3.5
224577689,0,1660508944,-34.0,-36.0,-37.0,0.5
251879309,0,1660508944,-63.0,-65.0,-65.1,3.5
251879309,0,1660508944,-65.0,-65.0,-65.1,3.5
251879309,0,1660508944,-73.0,-65.0,-65.1,3.5
251879309,0,1660508944,-65.0,-65.0,-65.1,3.5
251879309,0,1660508944,-65.0,-65.0,-65.1,3.5
251879309,0,1660508944,-63.0,-65.0,-65.1,3.5
224577689,0,1660508944,-35.0,-36.0,-37.0,0.5
251879309,0,1660508944,-72.0,-65.0,-65.1,3.5
224577689,0,1660508945,-35.0,-36.0,-37.0,0.5
251879309,0,1660508945,-64.0,-65.0,-65.1,3.5
251879309,0,1660508945,-67.0,-65.0,-65.1,3.5
251879309,0,1660508945,-67.0,-65.0,-65.1,3.5
251879309,0,1660509010,-30.0,-30.5,-64.4,1.5
251879309,0,1660509010,-30.0,-30.0,-63.5,1.5
251879309,0,1660509010,-30.0,-30.0,-62.3,1.5
251879309,0,1660509010,-44.0,-30.0,-60.9,1.5
251879309,0,1660509011,-43.0,-30.5,-59.2,1.5
251879309,0,1660509059,-31.0,-31.0,-57.4,1.5
251879309,0,1660509059,-45.0,-31.0,-55.3,1.5
251879309,0,1660509059,-30.0,-31.0,-53.1,0.5
251879309,0,1660509059,-45.0,-31.0,-50.8,0.5
251879309,0,1660509059,-30.0,-31.0,-48.6,0.5
251879309,0,1660509059,-30.0,-30.5,-46.5,0.5
251879309,0,1660509060,-30.0,-30.0,-44.5,0.5
251879309,0,1660509060,-45.0,-30.5,-42.8,0.5
251879309,0,1660509060,-31.0,-31.0,-41.3,0.5
251879309,0,1660509060,-45.0,-31.0,-40.1,0.5
251879309,0,1660509060,-29.0,-31.0,-39.0,0.5
251879309,0,1660509060,-45.0,-31.0,-38.1,0.5
251879309,0,1660509060,-30.0,-31.0,-37.3,0.5
251879309,0,1660509060,-31.0,-31.0,-36.7,0.5
251879309,0,1660509060,-44.0,-31.0,-36.1,0.5
251879309,0,1660509060,-44.0,-31.0,-35.6,0.5
251879309,0,1660509060,-30.0,-31.0,-35.2,0.5
251879309,0,1660509060,-31.0,-31.0,-34.8,0.5
251879309,0,1660509060,-30.0,-31.0,-34.5,0.5
