id,phone,timestamp,rssi_raw,rssi_median,rssi_kalman,distance
224577689,0,1660508175,-38.0,-38.0,-37.520476617664606,0.5
224577689,0,1660508179,-38.0,-38.0,-37.53761731570643,0.5
390275417,1,1660508181,-73.0,-70.0,-69.39874537541247,1.5
224577689,0,1660508183,-38.0,-38.0,-37.55364877343521,0.5
224577689,0,1660508187,-38.0,-38.0,-37.56867264722186,0.5
224577689,0,1660508191,-38.0,-38.0,-37.5827787102681,0.5
224577689,0,1660508196,-38.0,-38.0,-37.59604652420642,0.5
224577689,0,1660508197,-43.0,-38.0,-37.60854683803193,0.5
224577689,0,1660508203,-38.0,-38.0,-37.620342764636064,0.5
224577689,0,1660508205,-38.0,-38.0,-37.63149077493144,0.5
390275417,1,1660508205,-73.0,-71.0,-69.44771153108584,1.5
224577689,0,1660508207,-38.0,-38.0,-37.64204154157569,0.5
224577689,0,1660508209,-38.0,-38.0,-37.65204065806404,0.5
390275417,1,1660508209,-69.0,-70.0,-69.46435380653283,1.5
224577689,0,1660508211,-38.0,-38.0,-37.66152925405299,0.5
224577689,0,1660508216,-38.0,-38.0,-37.670544523894414,0.5
224577689,0,1660508218,-38.0,-38.0,-37.67912018226793,0.5
390275417,1,1660508219,-71.0,-71.0,-69.50951508966595,1.5
224577689,0,1660508220,-38.0,-38.0,-37.68728685832576,0.5
224577689,0,1660508224,-38.0,-38.0,-37.69507243777375,0.5
224577689,0,1660508226,-38.0,-38.0,-37.70250236070288,0.5
224577689,0,1660508227,-38.0,-38.0,-37.70959988167804,0.5
224577689,0,1660508228,-38.0,-38.0,-37.71638629752378,0.5
224577689,0,1660508235,-38.0,-38.0,-37.722881147371886,0.5
224577689,0,1660508237,-38.0,-38.0,-37.72910238881549,0.5
224577689,0,1660508241,-37.0,-38.0,-37.73506655341964,0.5
224577689,0,1660508243,-38.0,-38.0,-37.74078888434402,0.5
224577689,0,1660508248,-38.0,-38.0,-37.74628345842275,0.5
224577689,0,1660508252,-38.0,-38.0,-37.7515632947024,0.5
224577689,0,1660508254,-38.0,-38.0,-37.756640451151206,0.5
224577689,0,1660508256,-37.0,-38.0,-37.7615261110102,0.5
224577689,0,1660508258,-37.0,-38.0,-37.76623066005218,0.5
224577689,0,1660508263,-36.0,-38.0,-37.7707637558414,0.5
224577689,0,1660508264,-36.0,-38.0,-37.775134389939645,0.5
224577689,0,1660508266,-37.0,-38.0,-37.779350943879265,0.5
224577689,0,1660508268,-43.0,-38.0,-37.78342123961667,0.5
224577689,0,1660508269,-48.0,-38.0,-37.787352585088385,0.5
224577689,0,1660508270,-50.0,-38.0,-37.79115181541301,0.5
224577689,0,1660508272,-47.0,-38.0,-37.794825330215,0.5
224577689,0,1660508274,-49.0,-38.0,-37.79837912748775,0.5
224577689,0,1660508276,-55.0,-38.0,-37.80181883436306,0.5
224577689,0,1660508278,-49.0,-38.0,-37.80514973511038,0.5
224577689,0,1660508278,-58.0,-38.0,-37.80837679665131,0.5
219873460,1,1660508278,-67.0,-67.0,-67.10332759187455,1.5
224577689,0,1660508280,-49.0,-38.0,-37.81150469184176,0.5
224577689,0,1660508282,-46.0,-38.0,-37.814537820745464,0.5
224577689,0,1660508282,-63.0,-38.0,-37.81748033009723,0.5
219873460,1,1660508283,-65.0,-67.0,-67.10001617786027,1.5
224577689,0,1660508284,-50.0,-38.0,-37.82033613113253,0.5
224577689,0,1660508286,-57.0,-38.0,-37.823108915940345,0.5
219873460,1,1660508287,-66.0,-67.0,-67.0969073102491,1.5
390275417,1,1660508287,-67.0,-69.5,-69.50923920457862,1.5
224577689,0,1660508288,-48.0,-44.5,-37.92476797168133,0.5
224577689,0,1660508291,-54.0,-46.0,-38.05383043744923,0.5
390275417,1,1660508291,-69.0,-69.0,-69.49488879543628,1.5
219873460,1,1660508291,-65.0,-67.0,-67.09398305237481,1.5
224577689,0,1660508293,-47.0,-46.5,-38.19724503087711,0.5
224577689,0,1660508295,-51.0,-47.0,-38.35640799773577,0.5
390275417,1,1660508295,-72.0,-69.5,-69.49502957574013,1.5
219873460,1,1660508295,-65.0,-67.0,-67.09122751914555,1.5
224577689,0,1660508297,-46.0,-47.0,-38.52316987862243,0.5
224577689,0,1660508299,-40.0,-47.0,-38.69720266714238,0.5
219873460,1,1660508299,-66.0,-67.0,-67.08862659234703,1.5
390275417,1,1660508299,-72.0,-69.5,-69.49516281539363,1.5
224577689,0,1660508301,-44.0,-46.5,-38.86719094841881,0.5
224577689,0,1660508303,-49.0,-47.0,-39.05381069423441,0.5
390275417,1,1660508303,-68.0,-69.0,-69.4822351389828,1.5
219873460,1,1660508303,-65.0,-66.0,-67.05842307107919,1.5
224577689,0,1660508305,-45.0,-47.0,-39.24620353174632,0.5
224577689,0,1660508305,-44.0,-47.0,-39.443694312632104,0.5
224577689,0,1660508307,-39.0,-46.5,-39.63218233893749,0.5
390275417,1,1660508307,-69.0,-69.0,-69.46990611481543,1.5
219873460,1,1660508307,-66.0,-66.0,-67.0295477107349,1.5
224577689,0,1660508309,-42.0,-46.5,-39.82312025881448,0.5
390275417,1,1660508311,-76.0,-69.0,-69.45813671713901,1.5
224577689,0,1660508311,-42.0,-46.0,-40.00134749642067,0.5
219873460,1,1660508312,-74.0,-66.0,-67.00192440889674,1.5
224577689,0,1660508313,-43.0,-46.0,-40.179660575893294,0.5
390275417,1,1660508315,-71.0,-69.0,-69.44689116189954,1.5
224577689,0,1660508316,-39.0,-46.0,-40.35744973541518,0.5
219873460,1,1660508317,-95.0,-66.0,-66.97548225112068,1.5
224577689,0,1660508317,-38.0,-46.0,-40.53412896446004,0.5
224577689,0,1660508318,-44.0,-46.0,-40.70914381151798,0.5
390275417,1,1660508320,-74.0,-69.0,-69.43613658229859,1.5
224577689,0,1660508320,-39.0,-46.0,-40.88197798062858,0.5
224577689,0,1660508322,-38.0,-46.0,-41.05215859109706,0.5
224577689,0,1660508324,-37.0,-46.0,-41.21926004502749,0.5
219873460,1,1660508324,-98.0,-66.5,-66.9631369686184,1.5
390275417,1,1660508324,-72.0,-71.0,-69.47304740513226,1.5
390275417,1,1660508326,-71.0,-71.0,-69.5087937655314,1.5
224577689,0,1660508329,-38.0,-46.0,-41.38290651302752,0.5
224577689,0,1660508331,-39.0,-45.5,-41.525460634815495,0.5
224577689,0,1660508333,-39.0,-44.5,-41.62896290832563,0.5
224577689,0,1660508335,-39.0,-44.0,-41.710980956959126,0.5
390275417,1,1660508335,-71.0,-71.0,-69.54341351354736,1.5
224577689,0,1660508337,-39.0,-44.0,-41.78926702424157,0.5
390275417,1,1660508338,-73.0,-71.0,-69.57694375429442,1.5
224577689,0,1660508339,-40.0,-43.0,-41.83019111146904,0.5
224577689,0,1660508342,-40.0,-42.0,-41.83580816743138,0.5
224577689,0,1660508344,-40.0,-41.0,-41.80900199725254,0.5
390275417,1,1660508345,-72.0,-71.5,-69.62083180529085,1.5
390275417,1,1660508349,-72.0,-72.0,-69.67491539465537,1.5
224577689,0,1660508350,-40.0,-40.0,-41.75233122348183,0.5
224577689,0,1660508354,-40.0,-40.0,-41.698170123961766,0.5
224577689,0,1660508356,-40.0,-40.0,-41.64639170210505,0.5
224577689,0,1660508358,-40.0,-40.0,-41.59687500423357,0.5
224577689,0,1660508361,-40.0,-40.0,-41.549504996675395,0.5
224577689,0,1660508363,-41.0,-40.0,-41.50417241013153,0.5
224577689,0,1660508365,-41.0,-40.0,-41.460773559444775,0.5
224577689,0,1660508367,-41.0,-40.0,-41.41921014557517,0.5
390275417,1,1660508367,-71.0,-72.0,-69.72779634031224,1.5
224577689,0,1660508369,-42.0,-40.0,-41.379389045430024,0.5
224577689,0,1660508373,-42.0,-40.0,-41.34122209419704,0.5
224577689,0,1660508376,-42.0,-40.0,-41.30462586397153,0.5
224577689,0,1660508380,-41.0,-40.0,-41.26952144173673,0.5
224577689,0,1660508381,-43.0,-40.0,-41.23583420913622,0.5
224577689,0,1660508385,-41.0,-40.0,-41.20349362595469,0.5
224577689,0,1660508386,-83.0,-40.0,-41.172433018785085,0.5
224577689,0,1660508390,-41.0,-40.0,-41.14258937599577,0.5
224577689,0,1660508393,-41.0,-41.0,-41.13900948003527,0.5
224577689,0,1660508398,-41.0,-41.0,-41.13560020223311,0.5
224577689,0,1660508403,-41.0,-41.0,-41.132349745615265,0.5
224577689,0,1660508405,-41.0,-41.0,-41.12924737084723,0.5
224577689,0,1660508409,-41.0,-41.0,-41.12628328067068,0.5
224577689,0,1660508411,-41.0,-41.0,-41.12344851913686,0.5
224577689,0,1660508414,-41.0,-41.0,-41.12073488347591,0.5
224577689,0,1660508416,-41.0,-41.0,-41.11813484679412,0.5
224577689,0,1660508420,-42.0,-41.0,-41.11564149008056,0.5
390275417,1,1660508423,-72.0,-71.5,-69.7681018949442,1.5
224577689,0,1660508424,-43.0,-41.0,-41.113248442242906,0.5
224577689,0,1660508428,-48.0,-41.0,-41.11094982708922,0.5
224577689,0,1660508429,-43.0,-41.0,-41.10874021633632,0.5
390275417,1,1660508434,-72.0,-72.0,-69.81859325880302,1.5
224577689,0,1660508435,-48.0,-41.0,-41.10661458786147,0.5
224577689,0,1660508440,-46.0,-41.0,-41.104568288528434,0.5
390275417,1,1660508442,-73.0,-72.0,-69.8679033771608,1.5
224577689,0,1660508446,-46.0,-41.0,-41.10259700101441,0.5
224577689,0,1660508450,-46.0,-41.0,-41.10069671414521,0.5
390275417,1,1660508450,-71.0,-71.5,-69.90475019369826,1.5
224577689,0,1660508452,-46.0,-42.0,-41.11706704929202,0.5
224577689,0,1660508455,-46.0,-43.0,-41.1510272361967,0.5
224577689,0,1660508457,-45.0,-43.0,-41.184389788801056,0.5
224577689,0,1660508461,-43.0,-43.0,-41.21715396481697,0.5
224577689,0,1660508465,-44.0,-44.0,-41.26736198630254,0.5
224577689,0,1660508467,-44.0,-44.0,-41.31711356401124,0.5
224577689,0,1660508470,-43.0,-44.0,-41.36637277991109,0.5
224577689,0,1660508472,-43.0,-44.0,-41.415106099428236,0.5
224577689,0,1660508474,-44.0,-44.0,-41.46328240486136,0.5
224577689,0,1660508476,-44.0,-44.0,-41.51087301110374,0.5
224577689,0,1660508478,-44.0,-44.0,-41.557851664715656,0.5
224577689,0,1660508480,-44.0,-44.0,-41.60419452751566,0.5
224577689,0,1660508485,-44.0,-44.0,-41.64988014595532,0.5
224577689,0,1660508487,-84.0,-44.0,-41.69488940760927,0.5
224577689,0,1660508491,-43.0,-44.0,-41.73920548615208,0.5
224577689,0,1660508493,-43.0,-44.0,-41.78281377620869,0.5
224577689,0,1660508497,-44.0,-44.0,-41.8257018194571,0.5
224577689,0,1660508497,-43.0,-44.0,-41.867859223334555,0.5
224577689,0,1660508502,-43.0,-44.0,-41.90927757365367,0.5
224577689,0,1660508506,-43.0,-44.0,-41.949950342375985,0.5
224577689,0,1660508510,-44.0,-44.0,-41.98987279171996,0.5
224577689,0,1660508512,-43.0,-44.0,-42.02904187570122,0.5
224577689,0,1660508515,-44.0,-44.0,-42.06745614011735,0.5
224577689,0,1660508517,-44.0,-44.0,-42.10511562190008,0.5
224577689,0,1660508523,-43.0,-44.0,-42.14202174866612,0.5
224577689,0,1660508525,-43.0,-44.0,-42.178177239206406,0.5
224577689,0,1660508527,-43.0,-43.5,-42.203868055189986,0.5
224577689,0,1660508531,-43.0,-43.0,-42.21924334676469,0.5
224577689,0,1660508536,-43.0,-43.0,-42.234151540219884,0.5
224577689,0,1660508537,-86.0,-43.0,-42.248610990394134,0.5
224577689,0,1660508540,-44.0,-43.0,-42.262639203206156,0.5
224577689,0,1660508544,-43.0,-43.0,-42.27625287884047,0.5
224577689,0,1660508548,-43.0,-43.0,-42.28946795268796,0.5
224577689,0,1660508551,-43.0,-43.0,-42.30229963414505,0.5
224577689,0,1660508553,-43.0,-43.0,-42.31476244337303,0.5
224577689,0,1660508553,-47.0,-43.0,-42.32687024611669,0.5
224577689,0,1660508555,-44.0,-43.0,-42.33863628667874,0.5
224577689,0,1660508559,-44.0,-43.0,-42.35007321914299,0.5
224577689,0,1660508561,-44.0,-43.0,-42.361193136936286,0.5
224577689,0,1660508566,-44.0,-43.0,-42.37200760081554,0.5
224577689,0,1660508570,-44.0,-44.0,-42.399279563252975,0.5
224577689,0,1660508574,-44.0,-44.0,-42.42607503379944,0.5
224577689,0,1660508578,-44.0,-44.0,-42.45239604182092,0.5
224577689,0,1660508581,-43.0,-43.5,-42.46989381262133,0.5
224577689,0,1660508583,-44.0,-44.0,-42.495289764070044,0.5
224577689,0,1660508587,-43.0,-44.0,-42.520226127122484,0.5
224577689,0,1660508589,-43.0,-44.0,-42.544706444218704,0.5
224577689,0,1660508591,-43.0,-44.0,-42.56873464942699,0.5
224577689,0,1660508595,-43.0,-44.0,-42.59231503541685,0.5
224577689,0,1660508602,-43.0,-43.0,-42.59901588340169,0.5
224577689,0,1660508603,-84.0,-43.5,-42.61364372829612,0.5
224577689,0,1660508607,-44.0,-44.0,-42.635988536643715,0.5
224577689,0,1660508609,-44.0,-44.0,-42.657919607063846,0.5
224577689,0,1660508616,-44.0,-44.0,-42.67944163540609,0.5
224577689,0,1660508620,-43.0,-44.0,-42.70055954212183,0.5
224577689,0,1660508620,-47.0,-44.0,-42.721278448405805,0.5
224577689,0,1660508620,-47.0,-44.0,-42.74160365351335,0.5
224577689,0,1660508622,-43.0,-44.0,-42.7615406132498,0.5
224577689,0,1660508624,-43.0,-44.0,-42.78109491962215,0.5
224577689,0,1660508631,-44.0,-44.0,-42.80027228163714,0.5
224577689,0,1660508633,-44.0,-44.0,-42.819078507224994,0.5
224577689,0,1660508637,-44.0,-44.0,-42.83751948626359,0.5
224577689,0,1660508640,-44.0,-44.0,-42.85560117467439,0.5
224577689,0,1660508642,-44.0,-44.0,-42.87332957955844,0.5
224577689,0,1660508644,-44.0,-44.0,-42.89071074533815,0.5
224577689,0,1660508648,-38.0,-44.0,-42.907750740868984,0.5
224577689,0,1660508655,-64.0,-44.0,-42.92445564748343,0.5
224577689,0,1660508659,-69.0,-44.0,-42.94083154792882,0.5
224577689,0,1660508661,-74.0,-44.0,-42.95688451615995,0.5
224577689,0,1660508663,-67.0,-44.0,-42.97262060794693,0.5
224577689,0,1660508665,-74.0,-44.0,-42.988045852258985,0.5
224577689,0,1660508665,-68.0,-44.0,-43.00316624338498,0.5
224577689,0,1660508665,-68.0,-44.0,-43.017987733751966,0.5
224577689,0,1660508667,-69.0,-44.0,-43.0325162274037,0.5
224577689,0,1660508669,-75.0,-45.5,-43.068837551722645,0.5
224577689,0,1660508672,-74.0,-47.0,-43.127250993052236,0.5
224577689,0,1660508674,-75.0,-47.0,-43.18614909481592,0.5
224577689,0,1660508676,-69.0,-47.0,-43.24546077382307,0.5
224577689,0,1660508678,-72.0,-64.0,-43.575214201787084,0.5
224577689,0,1660508680,-75.0,-65.5,-43.987940067549154,0.5
390275417,1,1660508680,-90.0,-91.0,-70.37792046253095,1.5
224577689,0,1660508682,-73.0,-68.0,-44.52669659099816,0.5
224577689,0,1660508684,-72.0,-68.5,-45.17568354952118,0.5
390275417,1,1660508684,-90.0,-90.0,-70.89679937369652,1.5
224577689,0,1660508686,-74.0,-69.0,-45.949290837609816,0.5
224577689,0,1660508688,-69.0,-69.0,-46.84027583806287,0.5
224577689,0,1660508689,-37.0,-69.0,-47.84640648391733,0.5
224577689,0,1660508689,-37.0,-69.0,-48.95803182576594,0.5
390275417,1,1660508690,-93.0,-92.0,-71.54387595857257,1.5
224577689,0,1660508690,-73.0,-69.0,-50.15765678889721,0.5
224577689,0,1660508694,-70.0,-69.0,-51.42075861572331,0.5
224577689,0,1660508694,-78.0,-69.0,-52.71789380784702,0.5
390275417,1,1660508695,-92.0,-92.0,-72.27628174753292,1.5
224577689,0,1660508696,-70.0,-69.0,-54.01774311112754,0.5
224577689,0,1660508699,-72.0,-70.0,-55.375369338326585,1.5
390275417,1,1660508699,-89.0,-92.0,-73.09175284830492,1.5
219873460,1,1660508699,-65.0,-65.0,-32.5,0.5
224577689,0,1660508700,-71.0,-70.0,-56.68699460921951,1.5
224577689,0,1660508703,-69.0,-70.0,-57.928021705292835,1.5
390275417,1,1660508703,-89.0,-92.0,-73.98355610605199,1.5
219873460,1,1660508703,-64.0,-65.0,-47.19178082191781,0.5
224577689,0,1660508705,-70.0,-70.0,-59.08135219164266,1.5
219873460,1,1660508707,-65.0,-65.0,-53.86271150139216,0.5
390275417,1,1660508707,-93.0,-92.0,-74.9403113724356,1.5
224577689,0,1660508707,-71.0,-70.5,-60.185714355217904,1.5
224577689,0,1660508709,-70.0,-70.5,-61.18905516697175,1.5
224577689,0,1660508711,-70.0,-70.0,-62.04293008082171,1.5
219873460,1,1660508711,-65.0,-65.0,-57.272789266586734,0.5
390275417,1,1660508712,-91.0,-92.0,-75.94642291148368,3.5
224577689,0,1660508713,-70.0,-70.0,-62.80195954862784,1.5
219873460,1,1660508715,-65.0,-65.0,-59.23465712015962,0.5
390275417,1,1660508715,-91.0,-92.0,-76.98314283374862,3.5
224577689,0,1660508715,-69.0,-70.0,-63.47401151273297,1.5
224577689,0,1660508717,-69.0,-70.0,-64.06774957962729,1.5
224577689,0,1660508722,-69.0,-70.0,-64.59189223077132,1.5
224577689,0,1660508724,-69.0,-70.0,-65.05474894504273,3.5
224577689,0,1660508726,-69.0,-70.0,-65.46396411889779,3.5
219873460,1,1660508726,-63.0,-65.0,-60.47287013111946,0.5
390275417,1,1660508728,-90.0,-91.0,-77.96040745868726,3.5
224577689,0,1660508728,-70.0,-70.0,-65.82640446373095,3.5
224577689,0,1660508732,-70.0,-70.0,-66.14813831977605,3.5
219873460,1,1660508733,-65.0,-65.0,-61.31085995660912,0.5
224577689,0,1660508735,-69.0,-70.0,-66.43446923838702,3.5
219873460,1,1660508738,-65.0,-65.0,-61.9089318560206,0.5
390275417,1,1660508739,-89.0,-90.0,-78.84699664345709,3.5
224577689,0,1660508739,-69.0,-70.0,-66.68999817233524,3.5
224577689,0,1660508743,-69.0,-70.0,-66.91869778388575,3.5
219873460,1,1660508745,-64.0,-65.0,-62.353758685737525,0.5
390275417,1,1660508747,-89.0,-90.5,-79.73515412194186,3.5
224577689,0,1660508749,-71.0,-70.0,-67.12398888438715,3.5
219873460,1,1660508750,-65.0,-65.0,-62.695625191290745,0.5
219873460,1,1660508752,-65.0,-65.0,-62.96542622022507,0.5
390275417,1,1660508752,-93.0,-90.5,-80.57938478208246,3.5
224577689,0,1660508754,-73.0,-70.0,-67.30881338322116,3.5
224577689,0,1660508759,-73.0,-70.0,-67.47570091931473,3.5
224577689,0,1660508761,-71.0,-70.0,-67.62682805992195,3.5
219873460,1,1660508761,-65.0,-65.0,-63.18305953890698,0.5
224577689,0,1660508763,-70.0,-70.0,-67.76406994624124,3.5
224577689,0,1660508767,-37.0,-70.0,-67.88904480351125,3.5
224577689,0,1660508767,-37.0,-70.0,-68.00315199018691,3.5
224577689,0,1660508767,-70.0,-70.0,-68.1076043513425,3.5
219873460,1,1660508770,-65.0,-65.0,-63.361853198686966,0.5
224577689,0,1660508771,-70.0,-69.5,-68.17813025592126,3.5
224577689,0,1660508775,-70.0,-70.0,-68.26712388318538,3.5
224577689,0,1660508782,-68.0,-70.0,-68.3492288667296,3.5
224577689,0,1660508786,-70.0,-70.0,-68.42513996705061,3.5
224577689,0,1660508792,-67.0,-70.0,-68.49546831822104,3.5
224577689,0,1660508792,-67.0,-70.0,-68.56075281995516,3.5
224577689,0,1660508793,-71.0,-70.0,-68.62146984160536,3.5
224577689,0,1660508799,-72.0,-70.0,-68.67804150020632,3.5
224577689,0,1660508803,-72.0,-70.0,-68.73084273402219,3.5
224577689,0,1660508805,-71.0,-70.0,-68.7802073581371,3.5
224577689,0,1660508807,-37.0,-70.0,-68.8264332589375,3.5
224577689,0,1660508807,-37.0,-70.0,-68.86978685925322,3.5
224577689,0,1660508807,-71.0,-70.0,-68.91050696483346,3.5
224577689,0,1660508813,-70.0,-70.0,-68.94880808515163,3.5
224577689,0,1660508815,-70.0,-70.0,-68.98488330673685,3.5
224577689,0,1660508819,-71.0,-70.0,-69.0189067848591,3.5
